Season,Round,Circuit,Laps,NumParticipants,Driver,DriverNumber,Team,GridPosition,QualifyingPosition,Q1Time,AirTemp,Humidity,Pressure,TrackTemp,WindDirection,WindSpeed,NumPitStops,PitStopLaps,TyreCompounds,ClassificationResult,Points
2020,7,Spa-Francorchamps,44.0,20,OCO,31,Renault,6.0,6.0,103.505,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['SOFT', 'HARD']",-1.0,10.0
2020,7,Spa-Francorchamps,44.0,20,ALB,23,Red Bull Racing,5.0,5.0,103.418,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['SOFT', 'MEDIUM']",1.0,8.0
2020,7,Spa-Francorchamps,44.0,20,NOR,4,McLaren,10.0,10.0,103.514,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['SOFT', 'HARD']",-3.0,6.0
2020,7,Spa-Francorchamps,44.0,20,GAS,10,AlphaTauri,12.0,12.0,103.262,17.5,60.4,962.5,27.4,0,1.0,1,[26],"['HARD', 'MEDIUM']",-4.0,4.0
2020,7,Spa-Francorchamps,44.0,20,STR,18,Racing Point,9.0,9.0,103.265,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['SOFT', 'HARD']",0.0,2.0
2020,7,Spa-Francorchamps,44.0,20,PER,11,Racing Point,8.0,8.0,103.349,17.5,60.4,962.5,27.4,0,1.0,1,[18],"['SOFT', 'HARD']",2.0,1.0
2020,7,Spa-Francorchamps,44.0,20,KVY,26,AlphaTauri,11.0,11.0,103.267,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['MEDIUM', 'HARD']",0.0,0.0
2020,7,Spa-Francorchamps,44.0,20,RAI,7,Alfa Romeo Racing,16.0,16.0,103.743,17.5,60.4,962.5,27.4,0,1.0,1,[10],"['MEDIUM', 'HARD']",-4.0,0.0
2020,7,Spa-Francorchamps,44.0,20,VET,5,Ferrari,14.0,14.0,103.567,17.5,60.4,962.5,27.4,0,1.0,1,[11],"['MEDIUM', 'HARD']",-1.0,0.0
2020,7,Spa-Francorchamps,44.0,20,LEC,16,Ferrari,13.0,13.0,103.656,17.5,60.4,962.5,27.4,0,1.0,2,"[10, 24]","['SOFT', 'HARD', 'MEDIUM']",1.0,0.0
2020,7,Spa-Francorchamps,44.0,20,GRO,8,Haas F1 Team,17.0,17.0,103.838,17.5,60.4,962.5,27.4,0,1.0,1,[10],"['MEDIUM', 'HARD']",-2.0,0.0
2020,7,Spa-Francorchamps,44.0,20,LAT,6,Williams,19.0,19.0,104.138,17.5,60.4,962.5,27.4,0,1.0,2,"[10, 30]","['MEDIUM', 'HARD', 'MEDIUM']",-3.0,0.0
2020,7,Spa-Francorchamps,44.0,20,MAG,20,Haas F1 Team,20.0,20.0,104.314,17.5,60.4,962.5,27.4,0,1.0,2,"[10, 35]","['MEDIUM', 'HARD', 'SOFT']",-3.0,0.0
